vtkOriginalIndices,Heat[W/m^3],Points:0,Points:1,Points:2,__vtkIsSelected__
2480,8.13E+06,0.111,0.106891,0.101224,0
2481,476857,0.111,0.0983184,0.0952839,0
2482,134286,0.111,0.101811,0.0919175,0
2483,6.74E+06,0.111,0.0996296,0.101218,0
2484,119722,0.111,0.107516,0.107679,0
2485,1.17E+07,0.111,0.09725,0.1008,0
2486,725055,0.111,0.100319,0.0961415,0
2487,387884,0.111,0.0970592,0.105009,0
2488,490789,0.111,0.0967735,0.104501,0
2489,394859,0.111,0.0967792,0.104985,0
2490,451638,0.111,0.0972274,0.104681,0
2491,2.09E+06,0.111,0.0945947,0.0976129,0
2492,1.06E+06,0.111,0.0934245,0.103222,0
2493,955689,0.111,0.0931728,0.103378,0
2494,1.37E+07,0.111,0.1045,0.0992,0
2495,9.07E+06,0.111,0.0971428,0.0989541,0
2496,1.30E+07,0.111,0.09725,0.0992,0
2497,267528,0.111,0.0932744,0.105769,0
2498,3.07E+06,0.111,0.105371,0.098084,0
2499,441580,0.111,0.0940816,0.0952803,0
2500,403403,0.111,0.0940905,0.095058,0
2501,732932,0.111,0.103904,0.103752,0
2502,4.69E+06,0.111,0.103276,0.0984535,0
2503,143632,0.111,0.110291,0.10633,0
2504,741137,0.111,0.0964526,0.103757,0
2505,124282,0.111,0.0914283,0.107348,0
2506,1.03E+07,0.111,0.0968592,0.101045,0
2507,7.38E+06,0.111,0.0970641,0.101145,0
2508,6.61E+06,0.111,0.095601,0.0987239,0
2509,951814,0.111,0.0962928,0.0966174,0
2510,2.43E+06,0.111,0.102949,0.0978353,0
2511,650462,0.111,0.0946539,0.0958672,0
2512,418342,0.111,0.0946333,0.0950676,0
2513,433447,0.111,0.0867931,0.100895,0
2514,432123,0.111,0.086789,0.100898,0
2515,6.44E+06,0.111,0.106214,0.0986143,0
2516,506882,0.111,0.0976925,0.104443,0
2517,528267,0.111,0.0979685,0.104346,0
2518,2.10E+06,0.111,0.106056,0.0975722,0
2519,2.27E+06,0.111,0.105881,0.0976914,0
2520,992803,0.111,0.0947307,0.103336,0
2521,426383,0.111,0.103194,0.104834,0
2522,1.24E+07,0.111,0.09975,0.0992,0
2523,241387,0.111,0.0978671,0.0936477,0
2524,197656,0.111,0.0988564,0.0930366,0
2525,200951,0.111,0.0994758,0.0931733,0
2526,155414,0.111,0.0961919,0.0924427,0
2527,967415,0.111,0.0959943,0.0966429,0
2528,1.87E+07,0.111,0.09175,0.1008,0
2529,4.01E+06,0.111,0.0944532,0.101639,0
2530,3.76E+06,0.111,0.0946016,0.101703,0
2531,578084,0.111,0.104414,0.104156,0
2532,495970,0.111,0.0929444,0.0954941,0
2533,220691,0.111,0.092247,0.091439,0
2534,5.62E+06,0.111,0.107613,0.0984951,0
2535,967179,0.111,0.106956,0.096525,0
2536,882046,0.111,0.106511,0.0963853,0
2537,2.06E+06,0.111,0.0993893,0.102253,0
2538,2.90E+06,0.111,0.100085,0.098074,0
2539,417050,0.111,0.0867358,0.100984,0
2540,4.93E+06,0.111,0.103713,0.101465,0
2541,3.12E+06,0.111,0.103632,0.101856,0
2542,3.76E+06,0.111,0.103369,0.101674,0
2543,1.13E+06,0.111,0.109785,0.103044,0
2544,833841,0.111,0.102294,0.0963997,0
2545,1.48E+06,0.111,0.0952349,0.102764,0
2546,1.69E+06,0.111,0.0953938,0.102574,0
2547,1.81E+06,0.111,0.0919225,0.102629,0
2548,431873,0.111,0.0867864,0.100894,0
2549,1.73E+06,0.111,0.0996765,0.0974652,0
2550,5.69E+06,0.111,0.0981454,0.10135,0
2551,367283,0.111,0.114927,0.100988,0
2552,7.57E+06,0.111,0.108112,0.0986239,0
2553,1.22E+06,0.111,0.103273,0.097011,0
2554,1.87E+06,0.111,0.103741,0.0975282,0
2555,330428,0.111,0.10339,0.105336,0
2556,386811,0.111,0.103966,0.104981,0
2557,3.29E+06,0.111,0.105429,0.0981185,0
2558,6.26E+06,0.111,0.105475,0.0986528,0
2559,6.22E+06,0.111,0.105496,0.0986433,0
2560,128292,0.111,0.0950744,0.107728,0
2561,8.41E+06,0.111,0.104385,0.101073,0
2562,1.86E+06,0.111,0.104982,0.102486,0
2563,657544,0.111,0.11016,0.103555,0
2564,3.49E+06,0.111,0.0957403,0.0981535,0
2565,8.98E+06,0.111,0.0973753,0.0989652,0
2566,528070,0.111,0.105891,0.0955074,0
2567,1.01E+07,0.111,0.10645,0.101043,0
2568,9.01E+06,0.111,0.10626,0.101061,0
2569,5.85E+06,0.111,0.100677,0.101315,0
2570,9.03E+06,0.111,0.104914,0.101038,0
2571,1.30E+07,0.111,0.0921707,0.101007,0
2572,2.98E+06,0.111,0.0954423,0.10195,0
2573,3.73E+06,0.111,0.0954484,0.101752,0
2574,4.32E+07,0.111,0.11,0.0993532,0
2575,1.11E+07,0.111,0.100089,0.100913,0
2576,1.25E+07,0.111,0.10025,0.1008,0
2577,2.07E+06,0.111,0.105778,0.102366,0
2578,1.68E+06,0.111,0.105599,0.102607,0
2579,9.18E+06,0.111,0.091139,0.0987683,0
2580,7.15E+06,0.111,0.109617,0.1016,0
2581,689595,0.111,0.102771,0.103864,0
2582,1.01E+06,0.111,0.107192,0.0966032,0
2583,1.06E+06,0.111,0.0965733,0.103163,0
2584,944684,0.111,0.0957684,0.0966017,0
2585,1.14E+06,0.111,0.0951714,0.0968246,0
2586,1.10E+06,0.111,0.0954874,0.0968066,0
2587,841673,0.111,0.095441,0.0963654,0
2588,6.17E+06,0.111,0.0940644,0.0987287,0
2589,3.61E+06,0.111,0.0938759,0.0981288,0
2590,1.10E+07,0.111,0.109044,0.101233,0
2591,7.45E+06,0.111,0.0952809,0.101208,0
2592,7.96E+06,0.111,0.095346,0.101143,0
2593,196064,0.111,0.0995677,0.0930978,0
2594,8.11E+06,0.111,0.101453,0.0989776,0
2595,3.47E+07,0.111,0.0900784,0.100989,0
2596,1.45E+06,0.111,0.0895448,0.102498,0
2597,3.51E+06,0.111,0.107033,0.101891,0
2598,6.19E+06,0.111,0.106279,0.098588,0
2599,3.33E+06,0.111,0.0974133,0.101808,0
2600,123074,0.111,0.0914256,0.107323,0
2601,1.80E+06,0.111,0.108466,0.0973002,0
2602,967470,0.111,0.108287,0.0965886,0
2603,1.23E+07,0.111,0.109236,0.101233,0
2604,5.42E+06,0.111,0.100856,0.0985823,0
2605,658534,0.111,0.097261,0.0959477,0
2606,681156,0.111,0.0966475,0.096011,0
2607,732182,0.111,0.0964986,0.0961318,0
2608,145127,0.111,0.0965357,0.107426,0
2609,7.27E+06,0.111,0.0903555,0.0984472,0
2610,1.19E+06,0.111,0.101491,0.0969599,0
2611,393257,0.111,0.0923896,0.104968,0
2612,436376,0.111,0.0914766,0.104575,0
2613,490565,0.111,0.0917111,0.104416,0
2614,4.51E+06,0.111,0.090727,0.101946,0
2615,201179,0.111,0.0983332,0.106516,0
2616,2.15E+06,0.111,0.104712,0.0976782,0
2617,1.90E+06,0.111,0.104948,0.0975529,0
2618,1.63E+06,0.111,0.104725,0.0973596,0
2619,130290,0.111,0.10181,0.0918066,0
2620,1.11E+07,0.111,0.0946987,0.0990076,0
2621,1.07E+07,0.111,0.0937579,0.101006,0
2622,150359,0.111,0.0961763,0.092366,0
2623,342604,0.111,0.0981891,0.105268,0
2624,2.18E+06,0.111,0.0996751,0.102195,0
2625,3.02E+06,0.111,0.0961001,0.101932,0
2626,7.90E+06,0.111,0.102519,0.101096,0
2627,122902,0.111,0.108637,0.107318,0
2628,4.84E+06,0.111,0.108569,0.0982278,0
2629,5.50E+06,0.111,0.0895422,0.0999838,0
2630,758967,0.111,0.0983927,0.0962708,0
2631,8.82E+06,0.111,0.0985247,0.0989065,0
2632,3.61E+06,0.111,0.094533,0.101771,0
2633,621233,0.111,0.103612,0.0958592,0
2634,620929,0.111,0.103336,0.0958645,0
2635,2.19E+07,0.111,0.11,0.100516,0
2636,4.52E+07,0.111,0.11,0.100647,0
2637,200638,0.111,0.109627,0.0940152,0
2638,806850,0.111,0.101459,0.103656,0
2639,8.43E+06,0.111,0.105211,0.10114,0
2640,1.69E+06,0.111,0.102419,0.102537,0
2641,1.63E+06,0.111,0.102867,0.102535,0
2642,1.58E+06,0.111,0.102437,0.102613,0
2643,2.36E+06,0.111,0.103145,0.0978024,0
2644,1.91E+06,0.111,0.103616,0.0975599,0
2645,261858,0.111,0.113826,0.101847,0
2646,1.47E+07,0.111,0.10625,0.1008,0
2647,115297,0.111,0.0989786,0.0914621,0
2648,3.64E+06,0.111,0.0891507,0.0984807,0
2649,7.38E+06,0.111,0.103035,0.0988084,0
2650,7.21E+06,0.111,0.103241,0.09875,0
2651,5.43E+06,0.111,0.103241,0.0986033,0
2652,1.10E+06,0.111,0.100003,0.103071,0
2653,9.51E+06,0.111,0.10037,0.101011,0
2654,220035,0.111,0.109393,0.0941488,0
2655,197525,0.111,0.0894264,0.0942973,0
2656,259911,0.111,0.110448,0.0948382,0
2657,228038,0.111,0.109634,0.0942876,0
2658,2.18E+06,0.111,0.096797,0.0977416,0
2659,9.02E+06,0.111,0.0957821,0.0989938,0
2660,1.02E+07,0.111,0.102384,0.0989977,0
2661,8.15E+06,0.111,0.102358,0.0988459,0
2662,8.08E+06,0.111,0.0997076,0.0989398,0
2663,1.10E+07,0.111,0.0899113,0.0987134,0
2664,479557,0.111,0.1118,0.103086,0
2665,1.24E+06,0.111,0.110803,0.102391,0
2666,9.92E+06,0.111,0.0996631,0.0990548,0
2667,8.72E+06,0.111,0.0995765,0.0989715,0
2668,226528,0.111,0.111191,0.0948999,0
2669,1.24E+06,0.111,0.0951574,0.097,0
2670,1.56E+06,0.111,0.0987204,0.0973795,0
2671,2.18E+06,0.111,0.0988161,0.0977696,0
2672,6.92E+06,0.111,0.0941277,0.101276,0
2673,871424,0.111,0.0936478,0.0963668,0
2674,437800,0.111,0.113304,0.0998884,0
2675,5.05E+06,0.111,0.0927817,0.101642,0
2676,2.36E+06,0.111,0.0923968,0.0976981,0
2677,3.42E+06,0.111,0.098301,0.0982338,0
2678,9.11E+06,0.111,0.0961992,0.0989637,0
2679,512971,0.111,0.112109,0.0973666,0
2680,601380,0.111,0.111219,0.096842,0
2681,414101,0.111,0.112095,0.0970251,0
2682,1.98E+06,0.111,0.0884844,0.0991644,0
2683,149931,0.111,0.0899946,0.106415,0
2684,148217,0.111,0.0902134,0.106518,0
2685,1.96E+07,0.111,0.109629,0.0989292,0
2686,164853,0.111,0.110269,0.0937473,0
2687,2.27E+06,0.111,0.0988787,0.102184,0
2688,179462,0.111,0.107217,0.106567,0
2689,1.76E+06,0.111,0.0960079,0.102492,0
2690,5.11E+06,0.111,0.0894889,0.101505,0
2691,7.69E+06,0.111,0.106217,0.101208,0
2692,148860,0.111,0.0981034,0.0922756,0
2693,1.30E+06,0.111,0.111621,0.0982925,0
2694,952826,0.111,0.111782,0.0981769,0
2695,2.48E+06,0.111,0.111173,0.101351,0
2696,2.58E+06,0.111,0.101086,0.102016,0
2697,2.45E+06,0.111,0.101361,0.102133,0
2698,405860,0.111,0.100457,0.0949638,0
2699,2.14E+06,0.111,0.0965198,0.097713,0
2700,2.54E+06,0.111,0.104905,0.0978097,0
2701,6.87E+06,0.111,0.110036,0.099574,0
2702,5.37E+06,0.111,0.11,0.0996188,0
2703,333430,0.111,0.11073,0.0955511,0
2704,1.63E+06,0.111,0.110945,0.0979031,0
2705,2.05E+06,0.111,0.110976,0.0981437,0
2706,1.06E+07,0.111,0.0949582,0.0990231,0
2707,7.97E+06,0.111,0.0941808,0.101158,0
2708,7.48E+06,0.111,0.0942212,0.101209,0
2709,8.39E+06,0.111,0.0942718,0.101124,0
2710,215241,0.111,0.094691,0.106265,0
2711,3.34E+06,0.111,0.105998,0.0981052,0
2712,4.53E+06,0.111,0.102606,0.10156,0
2713,4.94E+06,0.111,0.102628,0.101491,0
2714,4.67E+06,0.111,0.10258,0.101534,0
2715,1.79E+07,0.111,0.109671,0.098911,0
2716,235279,0.111,0.0893343,0.0945922,0
2717,1.40E+06,0.111,0.100154,0.0972239,0
2718,1.98E+06,0.111,0.0986115,0.102304,0
2719,568258,0.111,0.0922692,0.104204,0
2720,1.32E+07,0.111,0.10275,0.0992,0
2721,1.33E+06,0.111,0.103502,0.102847,0
2722,1.31E+06,0.111,0.10346,0.102874,0
2723,1.29E+06,0.111,0.103508,0.102905,0
2724,385262,0.111,0.0962287,0.105041,0
2725,1.12E+07,0.111,0.0958862,0.100937,0
2726,1.01E+06,0.111,0.107122,0.0965919,0
2727,445310,0.111,0.09834,0.104682,0
2728,139898,0.111,0.0999243,0.0920687,0
2729,490261,0.111,0.108342,0.0955603,0
2730,8.06E+06,0.111,0.0917233,0.101354,0
2731,6.62E+06,0.111,0.091548,0.101466,0
2732,132497,0.111,0.101908,0.0918815,0
2733,127499,0.111,0.101919,0.0917303,0
2734,1.40E+07,0.111,0.109001,0.0989323,0
2735,6.05E+06,0.111,0.108096,0.0983676,0
2736,2.30E+06,0.111,0.0923788,0.102394,0
2737,2.28E+06,0.111,0.0923614,0.102411,0
2738,2.21E+06,0.111,0.0924236,0.10245,0
2739,192325,0.111,0.0990001,0.106653,0
2740,7.99E+06,0.111,0.110573,0.100422,0
2741,1.25E+06,0.111,0.103209,0.0970303,0
2742,1.33E+07,0.111,0.095,0.1008,0
2743,1.18E+06,0.111,0.0938011,0.103037,0
2744,1.58E+06,0.111,0.0880673,0.10026,0
2745,1.43E+06,0.111,0.088156,0.100681,0
2746,1.90E+07,0.111,0.0904899,0.0989425,0
2747,1.25E+07,0.111,0.109213,0.098792,0
2748,687168,0.111,0.100432,0.103864,0
2749,154925,0.111,0.102607,0.0923027,0
2750,144039,0.111,0.101875,0.0921085,0
2751,6.83E+06,0.111,0.106669,0.0986495,0
2752,1.03E+07,0.111,0.106914,0.0989013,0
2753,208263,0.111,0.101552,0.0932941,0
2754,805932,0.111,0.0876622,0.101609,0
2755,1.29E+07,0.111,0.1005,0.1008,0
2756,1.16E+07,0.111,0.0935176,0.0989807,0
2757,2.01E+06,0.111,0.094781,0.102434,0
2758,8.95E+06,0.111,0.0941287,0.101111,0
2759,220259,0.111,0.0982482,0.0933937,0
2760,337375,0.111,0.0969723,0.105321,0
2761,4.95E+06,0.111,0.108528,0.0982489,0
2762,159636,0.111,0.10899,0.106523,0
2763,1.85E+06,0.111,0.0992208,0.097574,0
2764,1.32E+06,0.111,0.103566,0.102861,0
2765,610019,0.111,0.110285,0.0962855,0
2766,1.05E+06,0.111,0.110119,0.0969403,0
2767,4.54E+07,0.111,0.09025,0.0992,0
2768,1.30E+06,0.111,0.111997,0.0994276,0
2769,576858,0.111,0.109571,0.0960838,0
2770,104284,0.111,0.0974197,0.108741,0
2771,1.22E+07,0.111,0.10325,0.1008,0
2772,1.06E+07,0.111,0.106996,0.0989206,0
2773,1.13E+07,0.111,0.107167,0.0989654,0
2774,6.56E+06,0.111,0.107091,0.0986188,0
2775,1.06E+07,0.111,0.107318,0.0989045,0
2776,1.68E+06,0.111,0.110237,0.102509,0
2777,3.03E+06,0.111,0.109447,0.102165,0
2778,1.79E+06,0.111,0.11145,0.101412,0
2779,2.26E+06,0.111,0.11114,0.101531,0
2780,628755,0.111,0.102143,0.0958818,0
2781,2.94E+06,0.111,0.110146,0.0998756,0
2782,4.09E+06,0.111,0.110205,0.0998228,0
2783,1.42E+06,0.111,0.0921522,0.0969872,0
2784,6.19E+06,0.111,0.0904946,0.101644,0
2785,4.46E+06,0.111,0.107,0.0983035,0
2786,3.62E+06,0.111,0.106787,0.0981465,0
2787,551256,0.111,0.113013,0.10008,0
2788,566309,0.111,0.113004,0.099889,0
2789,196658,0.111,0.102955,0.0931813,0
2790,263908,0.111,0.11404,0.100877,0
2791,1.65E+07,0.111,0.110151,0.0987271,0
2792,5.62E+06,0.111,0.103807,0.101354,0
2793,275852,0.111,0.0854944,0.100521,0
2794,3.12E+06,0.111,0.103113,0.0981383,0
2795,830859,0.111,0.103553,0.103561,0
2796,692588,0.111,0.0947911,0.0959808,0
2797,101245,0.111,0.103906,0.108594,0
2798,1.26E+06,0.111,0.10199,0.0970796,0
2799,1.32E+07,0.111,0.0916719,0.101029,0
2800,1.24E+07,0.111,0.0919533,0.101023,0
2801,1.44E+07,0.111,0.0919498,0.100953,0
2802,6.46E+06,0.111,0.101611,0.101207,0
2803,1.47E+06,0.111,0.0966364,0.0972287,0
2804,6.25E+06,0.111,0.0941465,0.0987558,0
2805,5.70E+06,0.111,0.0942558,0.0986345,0
2806,131004,0.111,0.0989204,0.107827,0
2807,2.74E+06,0.111,0.0928583,0.102155,0
2808,1.10E+06,0.111,0.0885252,0.0979767,0
2809,349372,0.111,0.101185,0.0946203,0
2810,349716,0.111,0.101189,0.0946219,0
2811,1.60E+07,0.111,0.08995,0.100549,0
2812,1.87E+07,0.111,0.0897787,0.100558,0
2813,1.07E+06,0.111,0.100947,0.0968803,0
2814,1.22E+07,0.111,0.0920213,0.101027,0
2815,103379,0.111,0.0996948,0.0910018,0
2816,1.23E+06,0.111,0.10773,0.103143,0
2817,1.88E+06,0.111,0.09,0.0998375,0
2818,2.19E+06,0.111,0.0899674,0.0998359,0
2819,2.79E+07,0.111,0.0899182,0.100999,0
2820,7.98E+06,0.111,0.0894411,0.0995932,0
2821,110566,0.111,0.104826,0.108258,0
2822,900343,0.111,0.0975958,0.0965566,0
2823,3.40E+06,0.111,0.104319,0.0981866,0
2824,4.40E+06,0.111,0.104632,0.0983787,0
2825,2.87E+06,0.111,0.104603,0.0979877,0
2826,5.61E+06,0.111,0.106592,0.0984807,0
2827,6.47E+06,0.111,0.0967234,0.0987486,0
2828,1.36E+06,0.111,0.103386,0.102819,0
2829,433562,0.111,0.104122,0.104741,0
2830,756134,0.111,0.0963174,0.0961853,0
2831,787229,0.111,0.0957582,0.096228,0
2832,3.02E+06,0.111,0.0886374,0.0998367,0
2833,1.07E+07,0.111,0.108363,0.101162,0
2834,9.90E+06,0.111,0.0934522,0.101113,0
2835,3.19E+06,0.111,0.0995821,0.0981409,0
2836,861179,0.111,0.0975968,0.103475,0
2837,438053,0.111,0.0891532,0.0960726,0
2838,276790,0.111,0.0885326,0.0954169,0
2839,6.31E+06,0.111,0.105495,0.098658,0
2840,603927,0.111,0.110264,0.103618,0
2841,1.83E+06,0.111,0.108469,0.0973303,0
2842,88747.3,0.111,0.099241,0.109118,0
2843,90807.4,0.111,0.0992815,0.109172,0
2844,1.26E+07,0.111,0.108127,0.0989067,0
2845,2.98E+06,0.111,0.0929454,0.102065,0
2846,6.41E+06,0.111,0.103325,0.101265,0
2847,4.44E+06,0.111,0.102554,0.101579,0
2848,369388,0.111,0.104164,0.0947245,0
2849,4.04E+06,0.111,0.095497,0.098323,0
2850,666162,0.111,0.106248,0.103949,0
2851,3.29E+06,0.111,0.0955685,0.101839,0
2852,1.10E+07,0.111,0.093363,0.101023,0
2853,131250,0.111,0.0989145,0.107823,0
2854,518015,0.111,0.10588,0.0954581,0
2855,8.01E+06,0.111,0.09,0.0995695,0
2856,4.20E+06,0.111,0.110921,0.101374,0
2857,866278,0.111,0.0928347,0.0963213,0
2858,879925,0.111,0.0936068,0.0963956,0
2859,1.56E+06,0.111,0.110482,0.0974918,0
2860,4.65E+06,0.111,0.0896622,0.0982744,0
2861,7.75E+06,0.111,0.105411,0.101212,0
2862,7.04E+06,0.111,0.105567,0.101269,0
2863,181690,0.111,0.0986442,0.0928481,0
2864,394822,0.111,0.104193,0.104924,0
2865,526425,0.111,0.11267,0.0982465,0
2866,779620,0.111,0.112132,0.0980668,0
2867,182972,0.111,0.0902507,0.106086,0
2868,8.77E+06,0.111,0.103479,0.0989304,0
2869,535569,0.111,0.0900377,0.103834,0
2870,1.67E+06,0.111,0.100649,0.0974561,0
2871,6.22E+06,0.111,0.0957166,0.101334,0
2872,311350,0.111,0.104169,0.0943711,0
2873,3.46E+06,0.111,0.107042,0.101906,0
2874,6.14E+06,0.111,0.1029,0.101265,0
2875,4.04E+06,0.111,0.0889296,0.0998221,0
2876,260574,0.111,0.0882472,0.104324,0
2877,311683,0.111,0.0887205,0.104269,0
2878,857917,0.111,0.0875943,0.100696,0
2879,1.10E+07,0.111,0.0894934,0.100669,0
2880,137503,0.111,0.0981991,0.0920587,0
2881,89907.5,0.111,0.099324,0.109158,0
2882,88625.3,0.111,0.0992935,0.109115,0
2883,1.08E+06,0.111,0.109745,0.0968421,0
2884,5.75E+06,0.111,0.105124,0.098613,0
2885,726692,0.111,0.103148,0.103776,0
2886,4.11E+06,0.111,0.109369,0.102001,0
2887,348561,0.111,0.101185,0.0946143,0
2888,1.04E+07,0.111,0.09,0.100483,0
2889,5.97E+06,0.111,0.105411,0.101395,0
2890,6.26E+06,0.111,0.10232,0.101245,0
2891,1.70E+06,0.111,0.090357,0.102624,0
2892,336383,0.111,0.106286,0.105221,0
2893,323072,0.111,0.105747,0.105338,0
2894,261805,0.111,0.10569,0.105795,0
2895,254411,0.111,0.10643,0.105825,0
2896,2.69E+06,0.111,0.102643,0.101988,0
2897,152830,0.111,0.110311,0.106441,0
2898,208774,0.111,0.10119,0.0932684,0
2899,1.16E+06,0.111,0.0949562,0.103067,0
2900,2.55E+06,0.111,0.0906184,0.102269,0
2901,665802,0.111,0.0923348,0.0959827,0
2902,1.89E+07,0.111,0.0915,0.1008,0
2903,8.95E+06,0.111,0.0963653,0.101018,0
2904,6.49E+06,0.111,0.10552,0.0986726,0
2905,8.56E+06,0.111,0.108336,0.101317,0
2906,1.04E+07,0.111,0.0919017,0.101192,0
2907,8.64E+06,0.111,0.0894388,0.0994205,0
2908,2.28E+06,0.111,0.11,0.100245,0
2909,143762,0.111,0.105485,0.107401,0
2910,170030,0.111,0.101488,0.0926861,0
2911,3.56E+06,0.111,0.0897997,0.100015,0
2912,7.28E+06,0.111,0.0894009,0.0989328,0
2913,2.43E+06,0.111,0.0924802,0.10233,0
2914,1.80E+06,0.111,0.0928201,0.0973638,0
2915,1.24E+07,0.111,0.106958,0.0990325,0
2916,1.34E+06,0.111,0.0922514,0.102952,0
2917,3.56E+06,0.111,0.107043,0.101886,0
2918,186638,0.111,0.105877,0.090799,0
2919,4.95E+06,0.111,0.0985389,0.1014,0
2920,5.53E+06,0.111,0.110178,0.100298,0
2921,1.73E+07,0.111,0.10953,0.098919,0
2922,3.20E+06,0.111,0.0958682,0.101869,0
2923,1.83E+06,0.111,0.0948408,0.102536,0
2924,1.71E+06,0.111,0.0952295,0.102574,0
2925,7.15E+06,0.111,0.0934527,0.0986907,0
2926,465010,0.111,0.113171,0.0998667,0
2927,480970,0.111,0.113129,0.099951,0
2928,6.87E+06,0.111,0.106844,0.0986467,0
2929,310609,0.111,0.10385,0.105548,0
2930,457406,0.111,0.101489,0.0952842,0
2931,1.39E+07,0.111,0.0933936,0.0990934,0
2932,8.86E+06,0.111,0.0945044,0.0988151,0
2933,273022,0.111,0.0861115,0.0986624,0
2934,621840,0.111,0.0884485,0.0970227,0
2935,1.08E+07,0.111,0.100367,0.100938,0
2936,180134,0.111,0.107221,0.106556,0
2937,7.35E+06,0.111,0.0966016,0.0988063,0
2938,2.33E+06,0.111,0.102277,0.102141,0
2939,2.33E+06,0.111,0.102153,0.102131,0
2940,889282,0.111,0.107912,0.0964519,0
2941,1.35E+07,0.111,0.108876,0.098945,0
2942,335101,0.111,0.113341,0.0981015,0
2943,5.55E+06,0.111,0.10165,0.0986095,0
2944,2.45E+06,0.111,0.103145,0.102117,0
2945,565212,0.111,0.103554,0.0957115,0
2946,322086,0.111,0.0974467,0.10541,0
2947,133484,0.111,0.1,0.11,0
2948,1.49E+06,0.111,0.0966707,0.0972446,0
2949,1.49E+06,0.111,0.0968501,0.0972592,0
2950,1.94E+06,0.111,0.103875,0.0975866,0
2951,501484,0.111,0.0940526,0.0954686,0
2952,5.37E+06,0.111,0.09,0.100338,0
2953,3.03E+06,0.111,0.09,0.100267,0
2954,343299,0.111,0.100215,0.105251,0
2955,1.14E+07,0.111,0.106973,0.0989823,0
2956,947282,0.111,0.100864,0.096606,0
2957,3.72E+06,0.111,0.0901125,0.101937,0
2958,161428,0.111,0.109501,0.106729,0
2959,241456,0.111,0.110129,0.105279,0
2960,757721,0.111,0.103924,0.0962391,0
2961,884674,0.111,0.0936877,0.096406,0
2962,5.28E+06,0.111,0.106791,0.0984083,0
2963,224574,0.111,0.0869452,0.103502,0
2964,349237,0.111,0.10119,0.0946197,0
2965,349105,0.111,0.101189,0.0946188,0
2966,4.27E+06,0.111,0.100047,0.101575,0
2967,1.61E+06,0.111,0.110902,0.102065,0
2968,708464,0.111,0.0964397,0.0960835,0
2969,6.28E+06,0.111,0.104419,0.098708,0
2970,6.95E+06,0.111,0.104211,0.0988133,0
2971,8.54E+06,0.111,0.104359,0.0989264,0
2972,6.61E+06,0.111,0.0942324,0.098774,0
2973,1.06E+07,0.111,0.0937366,0.101012,0
2974,1.04E+07,0.111,0.0937522,0.101035,0
2975,1.41E+07,0.111,0.0914773,0.0989223,0
2976,1.25E+07,0.111,0.107013,0.0990327,0
2977,1.57E+07,0.111,0.107,0.0992,0
2978,2.22E+06,0.111,0.111099,0.0983985,0
2979,150773,0.111,0.0962166,0.0923725,0
2980,810392,0.111,0.0938208,0.103695,0
2981,810022,0.111,0.0938863,0.103699,0
2982,9.69E+06,0.111,0.0958577,0.101012,0
2983,2.70E+06,0.111,0.106508,0.102117,0
2984,188137,0.111,0.1082,0.106319,0
2985,1.03E+07,0.111,0.101116,0.100931,0
2986,226038,0.111,0.0867836,0.103837,0
2987,2.12E+06,0.111,0.0954136,0.10231,0
2988,3.02E+06,0.111,0.104145,0.0980383,0
2989,410489,0.111,0.0974885,0.104865,0
2990,2.26E+06,0.111,0.09587,0.102207,0
2991,2.56E+06,0.111,0.0961394,0.102159,0
2992,5.29E+06,0.111,0.0999622,0.101371,0
2993,567078,0.111,0.103634,0.0957196,0
2994,5.55E+06,0.111,0.0897756,0.099839,0
2995,146841,0.111,0.108023,0.107001,0
2996,4.14E+06,0.111,0.104337,0.101642,0
2997,3.94E+06,0.111,0.104313,0.101685,0
2998,1.66E+06,0.111,0.0990973,0.0974797,0
2999,619752,0.111,0.0957727,0.09585,0
3000,8.12E+06,0.111,0.104753,0.0988334,0
3001,9.19E+06,0.111,0.104841,0.0989352,0
3002,1.89E+06,0.111,0.0956913,0.1024,0
3003,7.12E+06,0.111,0.103439,0.0987582,0
3004,2.22E+06,0.111,0.104557,0.102227,0
3005,3.87E+06,0.111,0.104362,0.101715,0
3006,5.46E+06,0.111,0.102248,0.101383,0
3007,4.94E+06,0.111,0.102529,0.101491,0
3008,3.53E+06,0.111,0.108979,0.102107,0
3009,6.28E+06,0.111,0.102194,0.098738,0
3010,126935,0.111,0.10865,0.107252,0
3011,93197.9,0.111,0.0982951,0.108953,0
3012,1.15E+06,0.111,0.0984221,0.102982,0
3013,8.79E+06,0.111,0.0953521,0.101085,0
3014,7.96E+06,0.111,0.104904,0.0988149,0
3015,1.17E+06,0.111,0.0983582,0.102955,0
3016,1.39E+06,0.111,0.0984781,0.102778,0
3017,5.18E+06,0.111,0.0997633,0.1014,0
3018,4.69E+06,0.111,0.0998898,0.101476,0
3019,8.20E+06,0.111,0.0969685,0.0988997,0
3020,134057,0.111,0.102715,0.0918218,0
3021,447172,0.111,0.0995939,0.104694,0
3022,6.09E+06,0.111,0.0896804,0.100205,0
3023,3.35E+06,0.111,0.0899446,0.100227,0
3024,473458,0.111,0.111061,0.103674,0
3025,515771,0.111,0.0879501,0.102842,0
3026,2.86E+06,0.111,0.1056,0.10202,0
3027,1.10E+06,0.111,0.101869,0.0968857,0
3028,987689,0.111,0.100379,0.103247,0
3029,1.41E+06,0.111,0.100132,0.0972303,0
